batch,handle,platform,name,niche,followers_approx,followers_observed,followers_source,profile_url,discovery_source,identity_check,identity_method,content_fit,content_fit_evidence,reach_floor,engagement_observed,activity_check,purchase_intent,exclusions_check,decision,notes,check_date,selector
17,@thecommontraveler,instagram,Annick Lenoir-Peek,travel itineraries,15092,"15092 (Instagram login, observed 2026-09-18)","Instagram profile lookup via founder-authorized login (@sgshankar84), observed 2026-09-18",https://www.instagram.com/thecommontraveler/,batch17 top-up research 2026-09-17 (Feedspot/SocialVeins discovery + site verification),pass — Own about: 'Hi! I'm Annick Lenoir-Peek',creator-owned site identity,pass — structured 10-day Thailand itinerary dated 2026-04-22 (published 2026-04-22; in-window),named: Bangkok; Grand Palace; Wat Pho; Chao Phraya River; Chatuchak Weekend Market; Chiang Mai Old City; Elephant sanctuary; Thai cooking class; Railay Beach; Four Islands boat tour,"pass (15,092 >= 10,000)","Instagram login 2026-09-18 (@sgshankar84 session, read-only): 15,092 followers. Recent feed posts: 2026-06-08 https://www.instagram.com/p/DZV7KVQCUkz/ (0 comments); 2026-06-07 https://www.instagram.com/p/DZTWa8QlMyV/ (0 comments); 2026-05-28 https://www.instagram.com/p/DY5sAGuF1rx/ (0 comments). Like counts not exposed by CLI surface; comment counts recorded.","pass — login-verified feed posts on 2026-06-08, 2026-06-07, 2026-05-28 (account live)",Affiliate disclosure ('We may earn money or products from the companies mentioned') observed,pass — No consumer trip-planning or group trips observed,include,Restored 2026-09-18 via login-verified engagement (@sgshankar84 read-only session). Itinerary: Planning a Relaxed Thailand Itinerary for First-Time Visitors (https://www.thecommontraveler.net/planning-a-relaxed-thailand-itinerary-for-first-time-visitors/),2026-09-18,batch17-topup / ig-restore-2026-09-18
17,@wanderwithjo,instagram,Jo,travel itineraries,35147,"35147 (Instagram login, observed 2026-09-18)","Instagram profile lookup via founder-authorized login (@sgshankar84), observed 2026-09-18",https://www.instagram.com/wanderwithjo/,batch17 top-up research 2026-09-17 (Feedspot/SocialVeins discovery + site verification),pass — Jo; byline Jo on wanderwithjo.com (single-name creator brand),creator-owned site identity,"pass — structured 4-day Tromsø, Norway itinerary dated 2026-05-16 (modified 2026-05-16 per WP REST (published 2025-06-16); in-window)",named: Radisson Blu Tromso; Troll Museum; Comfort Hotel Xpress; Raketten Bar & Polse,"pass (35,147 >= 10,000)","Instagram login 2026-09-18 (@sgshankar84 session, read-only): 35,147 followers. Recent feed posts: 2026-07-07 https://www.instagram.com/p/DafvQOzGQMT/ (10 comments); 2026-06-07 https://www.instagram.com/p/DZRpq3YjaNw/ (11 comments); 2026-06-05 https://www.instagram.com/p/DZMuYHIDQsF/ (23 comments). Like counts not exposed by CLI surface; comment counts recorded.","pass — login-verified feed posts on 2026-07-07, 2026-06-07, 2026-06-05 (account live)",Affiliate/Booking.com/GetYourGuide/Viator references observed,pass — Work-with-me clean; no consumer trip-planning or group trips,include,"Restored 2026-09-18 via login-verified engagement (@sgshankar84 read-only session). Itinerary: 4 Days in Tromso, Norway – Best Itinerary (https://www.wanderwithjo.com/4-days-in-tromso/)",2026-09-18,batch17-topup / ig-restore-2026-09-18
18,@absolutelylucy,instagram,Lucy Ruthnum,solo-travel,15.4K,15.4K followers,Feedspot solo female travel Instagram influencers list (fetched 2026-09-17),https://www.instagram.com/absolutelylucy/,web search + Feedspot list 2026-09-17; creator's own YouTube channel (@absolutelylucy) description,pass,"Feedspot identifies Lucy Ruthnum (@absolutelylucy, 15.4K); creator's own YouTube channel description links https://www.instagram.com/absolutelylucy",pass,"""5 Day Boston Itinerary for First-Timers (2026 Travel Guide)"" on absolutelylucy.com — explicit Day 1–5 structure (Freedom Trail, Beacon Hill/Fenway, museums, Chinatown food tour, whale watching).",pass,"Creator-published work-with-me page with audience stats (observed 2026-09-17): https://absolutelylucy.com/work-with-me/ (creator Lucy, Absolutely Lucy): 455,000 engaged audience; 100,000 monthly page views; 745,000 annual page views; 6M+ social views in 2025. §5 media-kit engagement signal.",pass — YouTube channel active with 2026 Iceland vlogs; blog guide explicitly titled 2026; blog publishing current travel content,present,pass,include,Individual solo female travel creator; no couple/family or consultancy/operator services found.,2026-09-17,batch18-worker
18,@sarowly,instagram,Sarah Murawski,travel,43.5K,43.5K followers,Feedspot travel Instagram influencers list (fetched 2026-09-17),https://www.instagram.com/sarowly/,web search + Feedspot list 2026-09-17; creator's own blog (sarowly.me),pass,"Feedspot identifies Sarah Murawski (@sarowly, 43.5K); her own blog repeatedly identifies @sarowly as her Instagram",pass,"Amalfi Coast guide on sarowly.me — explicit five-day itinerary (Day 1 Positano, Day 2 Amalfi and Atrani, Day 3 Ravello, Day 4 Sorrento, Day 5 Capri); page references her 2025 visit.",pass,"Same-creator TikTok evidence (observed 2026-09-17): @sar.owly (SF Blogger; bio says 'IG: @sarowly', creator name 'Sarah (@sarowly) SF Blogger', links sarowly.me) post https://www.tiktok.com/@sar.owly/video/7614949447289589022 ('The best 2-days itinerary to San Francisco'): 11,300 plays, 321 likes, 6 comments, 51 shares, 312 saves. Source: TikTok creator video page (direct open). §5 cross-platform engagement signal.",pass — blog active (pages crawled 2026-09-17); Amalfi guide references 2025 visit,present,pass,include,Individual travel creator; no consultancy/operator or couple/family exclusions found.,2026-09-17,batch18-worker
18,@bucketlistjourney,instagram,Annette White,bucket-list-travel,113.9K,113.9K followers,Feedspot female travel Instagram influencers list (fetched 2026-09-17),https://www.instagram.com/bucketlistjourney/,web search + Feedspot list 2026-09-17; creator's media kit (bucketlistjourney.net/media-kit/),pass,"Feedspot identifies Annette White (@bucketlistjourney, 113.9K); her media kit identifies Annette as the creator behind @bucketlistjourney",pass,"""The Perfect 3-day Itinerary for Oaxaca City, Mexico"" on bucketlistjourney.net — explicit Day 1/2/3 structure with named restaurants, tours and activities; page media dated 2025.",pass,"Creator-published media kit (observed 2026-09-17): https://bucketlistjourney.net/media-kit/ identifies creator Annette and Instagram @bucketlistjourney; states over 750,000 monthly visitors. §5 engagement signal.",pass — blog active with 2025 content and media; media kit current,present,pass,include,"Individual creator; media-kit ""Itinerary Creation"" is B2B brand collaboration (custom itineraries for brands), not consumer travel planning/consulting — no consumer consultancy found.",2026-09-17,batch18-worker
18,@indianahannah_blog,instagram,Indiana Hannah,regional-travel,24.6K,24.6K followers,Feedspot solo female travel blogs list (observed 2026-09-17),https://www.instagram.com/indianahannah_blog/,web search + Feedspot list 2026-09-17; creator's own blog (indianahannahblog.com),pass,"Site identifies 'Hannah' as individual operator ('Hey I\u2019m Hannah!'); 'Indiana Hannah' is a consistent one-person pseudonym (allowed per top-up brief); Lemon8 bio confirms husband/toddler are travel companions, not operators",pass,'50 of the Best Places to Visit in Indiana During the Fall' (URL date 2026-09-02) — structured guide with 60+ destinations and interactive map; '50 Coolest Summer Things to Do in Indiana' (URL date 2026-06-22),pass,"Same-creator TikTok evidence (observed 2026-09-17): @indianahannah_blog (Indiana Hannah, IN travel/lifestyle blogger; handle matches Instagram handle exactly) post https://www.tiktok.com/@indianahannah_blog/photo/7612457310710926606 ('50 Unexpected Things to Do in Indiana This Spring'): 30.1K likes, 103 comments (search-index observation 2026-09-17; direct photo page confirmed author handle but rendered no metrics). Source: TikTok. §5 cross-platform engagement signal.",pass — Fall guide published 2026-09-02 (15 days before check); Summer guide 2026-06-22,present,"pass — Work With Me page offers B2B 'Destination Visit' and 'Product Promotion' only; no consumer planning, coaching, or hosted trips (per batch17 research 2026-09-17)",include,"Individual Indiana travel creator; pseudonym allowed per brief; dedup-clear (not in universe, not in batch 20)",2026-09-17,batch18-topup
18,@traveldaveuk,instagram,Dave Brett,road-trip-travel,16.8K,16.8K followers,Feedspot male travel Instagram influencers list (observed 2026-09-17),https://www.instagram.com/traveldaveuk/,web search + Feedspot list 2026-09-17,pass,Feedspot identifies Dave Brett (@traveldaveuk); creator's own site traveldave.co.uk identifies Dave Brett as the individual operator,pass,"""Louisiana Road Trip Itinerary"" on traveldave.co.uk — sequential route through five regions (New Orleans → Northshore → Baton Rouge → Lake Charles → Natchitoches, optional Vicksburg extension); trip photos dated 2025 (in-window)",pass,"Same-creator YouTube channel (youtube.com/c/davebrettuk): 351 videos, 1.2M total views (FindAChannel, entry modified 2025-05-20); Keepface search result observed 2026-09-17: 17K IG audience, verified account, 0.47% engagement",pass — blog active with 2025-dated content (Louisiana guide with 2025 photos),present,"pass — individual creator; no consumer travel-planning, coaching/mentoring, or hosted group-trip offers observed on reviewed pages",include,"Individual road-trip travel creator; dedup-clear (not in influencers.csv, batch*.csv, or quarantine.json)",2026-09-17,batch18-topup
18,@mikesroadtrip,instagram,Mike Shubic,road-trip-travel,36K,36K+ Instagram followers,"creator's own press kit (mikesroadtrip.com/press-kit/, fetched 2026-09-17; total social 110K+; YouTube 23K+)",https://www.instagram.com/mikesroadtrip/,web search + Feedspot list 2026-09-17,pass,Own site identifies Mike Shubic as publisher/creator (e.g. 'by Mike of MikesRoadTrip.com'); press kit identifies Mike Shubic behind @mikesroadtrip,pass,"""Phoenix to Colorado Springs Road Trip: 8-Day Southwest Loop"" on mikesroadtrip.com — explicit Day 1-8 structure (Flagstaff, Monument Valley, Bluff, Mesa Verde, Durango, Colorado Springs, Santa Fe, Winslow); image asset paths /2026/05/ indicate May 2026 publication (in-window)",pass,"Same-creator YouTube: 23K+ subscribers; 400+ travel videos generating 2M+ views (own press kit; own video-production page, fetched 2026-09-17)","pass — site publishing 2026 content (Phoenix-Colorado Springs guide, Sonoma-Mendocino guide)",present,"pass — individual creator; no consumer travel-planning, coaching/mentoring, or hosted group-trip offers observed on reviewed pages",include,"Individual road-trip travel creator; dedup-clear (not in influencers.csv, batch*.csv, or quarantine.json)",2026-09-17,batch18-topup
18,@girlonahike,instagram,Alicia Baker,hiking,15.5K,15.5K followers,Feedspot hiking blogs list (observed 2026-09-17),https://www.instagram.com/girlonahike/,web search + Feedspot lists 2026-09-17; creator's own site (girlonahike.com) and own YouTube channel,pass,Own YouTube channel (youtube.com/girlonahike) describes Alicia Baker as creator of 'Girl on a Hike'; third-party biography (sixmoondesigns.com) names Alicia Baker as owner of Girl on a Hike,pass,'Hiking to Clayton Peak via Bloods Lake Trailhead' on girlonahike.com - structured trail guide with explicit 'UPDATE 2025' sections (hourly trailhead parking fees); also Julie Creek guide 'Last Updated: 99 days ago' (~Jun 2026),pass,"Same-creator YouTube channel (Girl on a Hike): 1.1K subscribers (Feedspot Utah YouTubers 2026 list, observed 2026-09-17)",pass - site actively maintained (destination archive crawled 2026-09-17; camping archives current; multiple guides carry 2025 updates),present - own site carries affiliate discount link (Gaia GPS via avantlink on Clayton Peak guide: 'Get your app here for a discount'),"pass - individual creator (Charlie the Golden Lab is a pet, not a co-creator); her books are fixed editorial products (allowed); no consumer planning/coaching or hosted group trips observed",include,"Named individual (Alicia Baker); dedup-clear (not in influencers.csv, batch*.csv, or quarantine.json)",2026-09-17,batch18-topup
18,@lattesnluggage,instagram,Raven Patzke,solo-travel,27.5K,27.5K followers,Feedspot micro travel Instagram influencers list (fetched 2026-09-17),https://www.instagram.com/lattesnluggage/,web search + Feedspot list 2026-09-17; creator own blog lattesnluggage.com,pass,"Collabstr identifies Raven Patzke (@lattesnluggage, Miami FL); own media kit on lattesnluggage.com and shoutoutmiami.com profile name Raven Patzke",pass,"Berlin hotel/rail guide on lattesnluggage.com dated 2026-04-03 (explicit URL date): CALMA Berlin Mitte stay, Hamburg-Berlin train (~3h via bahn.de), Mitte restaurants and attractions; Key West guide dated 2025-04-07",pass,"Same-creator TikTok per-post metrics: 46.7K likes / 442 comments and 14.3K likes / 115 comments on @lattesnluggage posts; Collabstr reports 41.72% TikTok engagement, avg 6.3k likes / 163 comments per post. Same-creator YouTube short: 61 likes / 1 comment.","pass - wildernessresort.com featured her @lattesnluggage Instagram travel post (crawled 2026-09-08); blog published 2026-04-03; TikTok profile active (57,500 followers, 2,396 videos, fetched 2026-09-17)",present,pass,include,"Individual solo travel creator; hotel discount code RAVEN5, affiliate links, brand/UGC packages (standard monetization); no WeTravel/TrovaTrip hosted trips found; no planning/coaching/operator services.",2026-09-17,batch18-worker
18,@malaysiaasia,instagram,David Hogan Jr,regional-travel,13900,"13900 (Instagram login, observed 2026-09-17)","Instagram profile lookup via founder-authorized login (@sgshankar84), observed 2026-09-17",https://www.instagram.com/malaysiaasia/,web search + Feedspot list 2026-09-17; creator's own site (malaysia-asia.my),pass,Muck Rack ties recent MalaysiaAsia work to David Hogan Jr; Feedspot identifies @malaysiaasia (14K),pass,'Travel Guide to Bario in Sarawak 2026 Edition' on malaysia-asia.my (2026-03) — structured destination guide,pass — 13900 >= 10000,"Instagram login 2026-09-17: 13,900 followers. Recent travel posts: 2026-07-03 Tanjung Rhu Langkawi sunset https://www.instagram.com/p/DaUtCuDFD0L/ (6 comments), 2026-07-01 Koh Lipe Thailand https://www.instagram.com/p/DaRt8lTlMwW/ (11 comments), 2026-06-10 Kota Kinabalu https://www.instagram.com/p/DZbU9WBElP1/ (12 comments). Like counts hidden by account.","pass — recent travel posts 2026-07-03, 2026-07-01, 2026-06-10",present,"pass — no consumer travel-planning, coaching/mentoring, or hosted group-trip offers observed on creator site pages reviewed 2026-09-17",include,Restored 2026-09-17 via login-verified engagement evidence (Instagram login @sgshankar84); Individual Malaysia travel creator; dedup-clear,2026-09-17,restore-worker
19,@jessica_traveler,instagram,Jessica Carpenter,adventure travel & van life,79.5K,79.5K,"Feedspot Top 90 Micro Travel Influencers list, observed 2026-09-17",https://www.instagram.com/jessica_traveler/,Feedspot micro travel influencers directory + web search,pass,Intrepid author bio links Instagram @jessica_traveler to myfeetwillleadme.com; her site work-with-me page names Jessica Carpenter and Instagram @jessica_traveler; WA business record for MY FEET WILL LEAD ME LLC names Jessica Carpenter; single individual.,pass,"myfeetwillleadme.com/where-to-go-in-corsica-a-two-week-itinerary/: two-week Corsica itinerary (Bonifacio, Porto, Ajaccio, L'Ile-Rousse, Corte, Nonza, Bastia, Palombaggia) written in first person; image upload path 2026/01 and search-index update ~2026-02-23, within 2024-09-17 to 2026-09-17.",pass,"Same-creator TikTok evidence (observed 2026-09-17): creator-owned site https://www.myfeetwillleadme.com/contact-us/ (Jessica Carpenter; links Instagram and TikTok as @jessica_traveler) identifies both handles; TikTok post https://www.tiktok.com/@jessica_traveler/video/7617879174191107342: 1,914 plays, 107 likes, 3 comments, 50 shares, 76 saves. Source: TikTok (direct open). §5 cross-platform engagement signal.",pass,unknown,pass,include,Individual creator; Corsica two-week itinerary extraction; dedup clear 2026-09-17; no exclusions.,2026-09-17,batch19-worker
19,@marissa.daily,instagram,Marissa Strang,culture-first city guides,72.5K,72.5K,"Feedspot Top 90 Micro Travel Influencers list, observed 2026-09-17",https://www.instagram.com/marissa.daily/,Feedspot micro travel influencers directory + web search,pass,themarissadaily.com author bio names Marissa Strang as full-time lifestyle and travel blogger; Feedspot maps @marissa.daily to Marissa Strang; single individual.,pass,"themarissadaily.com/2025/08/19/7-day-san-francisco-itinerary-where-to-eat-explore-experience-the-city/: 7-day day-by-day San Francisco itinerary; URL date 2025-08-19, within 2024-09-17 to 2026-09-17.",pass,"Same-creator TikTok evidence (observed 2026-09-17): 2026 creator interview transcript states Marissa Strang's Instagram is @marissa.daily and TikTok is @marissadaily_ (https://www.themaverickshow.com/wp-content/uploads/2026/05/390_Marissa_Strang_Part_2_Transcript.pdf); TikTok post https://www.tiktok.com/@marissadaily_/video/7605292254936288543 (Osaka 24-hour itinerary): 175,400 plays, 8,537 likes, 77 comments, 2,884 shares, 8,232 saves. Source: TikTok (direct open). §5 cross-platform engagement signal.",pass,unknown,pass,include,Individual creator; SF 7-day itinerary extraction; dedup clear 2026-09-17; no exclusions.,2026-09-17,batch19-worker
19,@travelrealizations,instagram,Chirasree Banerjee,California family travel,48.6K,48.6K,"Feedspot Top 90 Micro Travel Influencers list, observed 2026-09-17",https://www.instagram.com/travelrealizations/,Feedspot micro travel influencers directory + web search,pass,Byline 'By Chirasree Banerjee' on travelrealizations.com; Feedspot maps @travelrealizations to Chirasree Banerjee; single individual.,pass,"travelrealizations.com/2-day-mount-shasta-itinerary/: structured Day 1 / Day 2 Mount Shasta family itinerary (Hedge Creek Falls, McCloud Falls trio, Lake Siskiyou, Burney Falls); search-index update ~2026-04-03, within 2024-09-17 to 2026-09-17.",pass,"Same-creator TikTok evidence (observed 2026-09-17): @travelrealizations (Chirasree Banerjee; handle matches Instagram handle exactly; content identifies #TravelRealizations) post https://www.tiktok.com/@travelrealizations/video/7608610032212544782 (General Sherman/Sequoia): 16,700 plays, 696 likes, 120 comments, 82 shares, 61 saves. Source: TikTok (direct open). §5 cross-platform engagement signal.",pass,unknown,pass,include,Individual creator; Mt Shasta 2-day itinerary extraction; dedup clear 2026-09-17; no exclusions.,2026-09-17,batch19-worker
19,@liveloveruntravel,instagram,Christine Wheeler,outdoor hiking travel,45.7K,45.7K,"Feedspot Top 90 Micro Travel Influencers list, observed 2026-09-17",https://www.instagram.com/liveloveruntravel/,Feedspot micro travel influencers directory + web search,pass,liveloveruntravel.com/about/ states 'I am Christine Wheeler'; Feedspot maps @liveloveruntravel to Christine Wheeler; single individual author (husband mentioned only as travel companion).,pass,"liveloveruntravel.com/best-things-to-do-in-portsmouth-nh-day-trip/: Portsmouth NH day-trip itinerary with day plan and named stops (Market Square, River House, Prescott Park, Strawbery Banke, USS Albacore); search-index update ~2024-12-14, within 2024-09-17 to 2026-09-17.",pass,"Same-creator TikTok evidence (observed 2026-09-17): @liveloveruntravel (Christine, Travel Blogger; handle matches Instagram handle exactly) post https://www.tiktok.com/@liveloveruntravel/video/7596883031420357901 (Page, Arizona sand cave): 650,700 plays, 52,900 likes, 539 comments, 11,100 shares, 26,420 saves. Source: TikTok (direct open). §5 cross-platform engagement signal.",pass,unknown,pass,include,Individual creator (Christine Wheeler); Portsmouth day-trip extraction; dedup clear 2026-09-17; no exclusions.,2026-09-17,batch19-worker
19,@angieaway,instagram,Angie Orth,solo travel & US itineraries,70.6K,70.6K,"Feedspot travel lifestyle blogs directory (page ""Last Updated: 1 day ago""), observed 2026-09-17",https://www.instagram.com/angieaway/,Batch 19 lead-closer list; identity/itinerary/engagement verified via web search + creator-owned site,pass,"angieaway.com/flirting-with-disaster-book/ names Angie Orth as creator of AngieAway.com; iHeart podcast bio ties Angie Orth to @AngieAway on Instagram/TikTok; @angieaway is her personal handle, distinct from duo brand @TheJetSisters; single individual.",pass,"angieaway.com/2026/07/20/things-to-do-in-ridgeland-mississippi/ - 'Under-the-Radar Girls\' Getaway in the South': 4-day Ridgeland MS itinerary (Day 1: AC Hotel Jackson Ridgeland, CAET dinner, Renaissance Show Fountain; Day 2: Barnett Reservoir kayaking/hiking, Bill Waller Craft Center, CW Organics Tea Room, Allison Avery bead bar, PaTina Head Spa, Tico's Steakhouse; Day 3: Natchez Trace biking, Cock of the Walk, Retail Trail, Buenos Aires Bakery, Wildflower Field, Anjou; Day 4: hotel breakfast, fly home). URL date 2026-07-20 within 2024-09-17..2026-09-17.",pass,"TikTok @angieaway (same creator, ""Angie Away - Travel Tips"", bio links angieaway.com): 3,841 followers, 88,700 total likes, 230 videos; observed 2026-09-17.",pass,present,pass,include,Individual creator; Ridgeland 4-day itinerary extraction; dedup clear 2026-09-17 (absent from influencers.csv and all batch*.csv); site coaching/consulting is B2B brand work (allowed per 2026-09-16 adjudication); no consumer trip-planning service or hosted group trips found; IG post-level view login-walled but 2026-07-20 post links her Instagram Reel of the same trip and Feedspot tracked the IG account at 70.6K on 2026-09-16.,2026-09-17,batch19-topup
19,@adventuresfromelle,instagram,Rochelle Knight,Caribbean travel,17870,"17870 (Instagram login, observed 2026-09-17)","Instagram profile lookup via founder-authorized login (@sgshankar84), observed 2026-09-17",https://www.instagram.com/adventuresfromelle/,Feedspot black travel Instagram influencers directory,pass,"adventuresfromelle.com/travel/ identifies Rochelle Knight as Jamaican medical doctor, blogger, author and operator of @adventuresfromelle; single individual.",pass,"adventuresfromelle.com/2026/07/10/orlando-florida-itinerary/: structured four-day Orlando itinerary dated 2026-07-10 (within 2024-09-17 to 2026-09-17) with named hotel (Galleria Palms Hotel), transport (prebooked airport shuttle), restaurants (Bahama Breeze, K Bistro, A&W Restaurant, Pecos Bill Tall Tale Inn & Cafe) and activities (Old Town Kissimmee, Magic Kingdom, Rolling Oaks Commons Plaza, Vineland Pointe).",pass — 17870 >= 10000,"Instagram login 2026-09-17: 17,870 followers. Recent travel posts: 2026-09-10 Jamaica reel https://www.instagram.com/reel/DdG0BHoBo5J/ (395 likes, 25 comments), 2026-09-02 birthday travel post https://www.instagram.com/p/DczORW8Efjg/ (401 likes, 63 comments), 2026-09-09 reel https://www.instagram.com/reel/DdENiQHh69l/ (153 likes, 4 comments).","pass — recent travel posts 2026-09-10, 2026-09-09, 2026-09-02",unknown,pass,include,"Restored 2026-09-17 via login-verified engagement evidence (Instagram login @sgshankar84); Individual creator; Orlando 4-day itinerary extraction; dedup clear 2026-09-17; site sells fixed guides/books and affiliate tours only - no personalized planning, coaching, or hosted group trips seen.",2026-09-17,restore-worker
19,@minoritynomad,instagram,Erick Prince,luxury city guides,31406,"31406 (Instagram login, observed 2026-09-17)","Instagram profile lookup via founder-authorized login (@sgshankar84), observed 2026-09-17",https://www.instagram.com/minoritynomad/,Feedspot black travel Instagram influencers directory,pass,minoritynomad.com identifies Erick Prince as individual travel journalist/photographer and Bangkok local; single author; single individual.,pass,"minoritynomad.com/blog/a-locals-bangkok-luxury-hotel-guide: structured Bangkok luxury hotel guide dated 2026-07-18 (within 2024-09-17 to 2026-09-17), covering six named hotels (Kimpton Maa-Lai Bangkok, The Standard Bangkok Mahanakhon, Capella Bangkok, 137 Pillars Suites & Residences Bangkok, Mandarin Oriental Bangkok, Shangri-La Bangkok) plus named restaurants/activities (Stock.Room, CRAFT, Lumphini Park, Crimson Room, Ojo, Sky Beach, Mahanakhon Skywalk, Warehouse 30, IconSiam, Bamboo Bar).",pass — 31406 >= 10000,"Instagram login 2026-09-17: 31,406 followers. Recent posts: 2026-09-17 reel https://www.instagram.com/reel/DdZDIZoJq_N/ (103 likes, 24 comments), 2026-09-16 reel https://www.instagram.com/reel/DdWWPWKJQ7S/ (163 likes, 35 comments), 2026-09-14 reel https://www.instagram.com/reel/DdTFQSCJEXv/ (130 likes, 13 comments).","pass — recent posts 2026-09-17, 2026-09-16, 2026-09-14",unknown,pass,include,"Restored 2026-09-17 via login-verified engagement evidence (Instagram login @sgshankar84); Individual creator; Bangkok luxury hotel guide extraction; dedup clear 2026-09-17; Feedspot tagline 'Teaching People To Travel Better' is editorial - no paid coaching, custom planning, or hosted group trips found on opened pages.",2026-09-17,restore-worker
19,@thetravelbunny,instagram,Suzanne Jones,50+ adventure travel,17149,"17149 (Instagram login, observed 2026-09-17)","Instagram profile lookup via founder-authorized login (@sgshankar84), observed 2026-09-17",https://www.instagram.com/thetravelbunny/,Feedspot micro travel influencers directory + web search,pass,"thetravelbunny.com homepage 'Hi, I'm Suzanne'; site byline 'Suzanne Jones is a full-time travel blogger and writer at The Travelbunny'; Feedspot maps @thetravelbunny to 17K; single individual.",pass,"thetravelbunny.com/china-itinerary-sichuan/: 13-day day-by-day Sichuan/Qinghai (Tibetan Plateau) itinerary; media uploaded 2025/12 and search-index update ~2026-04 (156 days before 2026-09-17), within 2024-09-17 to 2026-09-17.",pass — 17149 >= 10000,"Instagram login 2026-09-17: 17,149 followers. Recent travel posts: 2026-09-12 St Pancras reel https://www.instagram.com/reel/DdLavpiIDXt/ (85 likes, 35 comments), 2026-08-31 Hogwarts Express reel https://www.instagram.com/reel/DcvAzk3o0BP/ (236 likes, 65 comments), 2026-08-29 post (110 likes, 69 comments).","pass — recent travel posts 2026-09-12, 2026-09-01, 2026-08-31",unknown,pass,include,Restored 2026-09-17 via login-verified engagement evidence (Instagram login @sgshankar84); Individual creator; China 13-day itinerary extraction; dedup clear 2026-09-17; no exclusions.,2026-09-17,restore-worker
19,@tomiko.harvey,instagram,Tomiko Harvey,Caribbean beach travel,23019,"23019 (Instagram login, observed 2026-09-17)","Instagram profile lookup via founder-authorized login (@sgshankar84), observed 2026-09-17",https://www.instagram.com/tomiko.harvey/,Feedspot black travel Instagram influencers directory,pass,passportsandgrub.com identifies Tomiko Harvey as individual travel writer and operator of @tomiko.harvey; single individual.,pass,"passportsandgrub.com/is-cancun-safe-cancun-travel-warning/: structured Cancun travel guide explicitly covering 2026 conditions and referencing events on 2026-02-22 and 2026-02-23 (within 2024-09-17 to 2026-09-17), with named hotels (Grand Fiesta Americana Coral Beach Cancun, NIZUC Resort and Spa, Kempinski Hotel Cancun), airport transport/rental car guidance, and activity areas (Hotel Zone, Isla Mujeres, La Isla, Kukulcan Plaza).",pass — 23019 >= 10000,"Instagram login 2026-09-17: 23,019 followers. Recent posts: 2026-09-15 reel https://www.instagram.com/reel/DdT9mgwsY8B/ (37 likes, 8 comments), 2026-09-12 reel https://www.instagram.com/reel/DdLbmy6oMvL/ (104 likes, 5 comments), 2026-08-30 reel https://www.instagram.com/reel/DcqTMoGtRyq/ (77 likes, 5 comments).","pass — recent posts 2026-09-15, 2026-09-12, 2026-08-30",unknown,pass,include,"Restored 2026-09-17 via login-verified engagement evidence (Instagram login @sgshankar84); Individual creator; Cancun 2026 guide extraction; dedup clear 2026-09-17; site sells a general travel-safety guide only - no custom itineraries, coaching, or hosted group trips seen.",2026-09-17,restore-worker
19,@wheretarawent,instagram,Tara,in-depth adventure itineraries,19579,"19579 (Instagram login, observed 2026-09-17)","Instagram profile lookup via founder-authorized login (@sgshankar84), observed 2026-09-17",https://www.instagram.com/wheretarawent/,Feedspot micro travel influencers directory + web search,pass,"wheretarawent.com homepage introduces 'Hi, I'm Tara!' with 65 countries of first-person travel; Feedspot maps @wheretarawent (19.2K); single individual.",pass,"wheretarawent.com/blog/albania-itinerary: 1-week and 2-week day-by-day Albania itineraries written in first person; page title 'Updated for 2026', within 2024-09-17 to 2026-09-17.",pass — 19579 >= 10000,"Instagram login 2026-09-17: 19,579 followers. Recent travel posts: 2026-09-16 travel-planning reel https://www.instagram.com/reel/DdXM8uJB80c/ (56 comments), 2026-09-15 Cartagena cafes reel https://www.instagram.com/reel/DdTnLpmOXPG/ (17 comments), 2026-09-14 eSIM ad reel https://www.instagram.com/reel/DdQsYF_B3NC/ (16 comments). Like counts hidden on recent posts.","pass — recent travel posts 2026-09-16, 2026-09-15, 2026-09-14",unknown,pass,include,Restored 2026-09-17 via login-verified engagement evidence (Instagram login @sgshankar84); Individual creator; Albania itinerary extraction; dedup clear 2026-09-17; no exclusions.,2026-09-17,restore-worker
